top - 09:37:42 up 1 day, 12:23,  0 users,  load average: 6.21, 1.59, 0.94
Tasks: 308 total,   4 running, 304 sleeping,   0 stopped,   0 zombie
%Cpu(s): 66.2 us, 21.2 sy,  0.0 ni,  1.2 id,  0.0 wa,  0.0 hi, 11.2 si,  0.0 st
MiB Mem :  16009.2 total,  10096.1 free,   2543.3 used,   3369.9 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.  13324.9 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 204799 root      20   0 3000228 112204  25852 S   0.0   0.7  21:22.78 contain+
 204839 root      20   0 1590140  68024  29100 S   0.0   0.4   0:48.99 dockerd
 330457 root      20   0  713944  13680   7764 S   0.0   0.1   0:36.97 contain+
 330518 chronos   20   0     972      4      0 S   0.0   0.0   0:00.38 pause
 330558 root      20   0  713944  13284   7744 S   0.0   0.1   1:15.11 contain+
 330594 chronos   20   0     972      4      0 S   0.0   0.0   0:00.41 pause
 330623 root      20   0  713944  13088   7432 S   0.0   0.1   0:37.50 contain+
 330657 chronos   20   0     972      4      0 S   0.0   0.0   0:00.36 pause
 330706 root      20   0  713688  12304   6800 S   0.0   0.1   1:11.53 contain+
 330738 65535     20   0     972      4      0 S   0.0   0.0   0:00.40 pause
 330785 chronos   20   0  130760  21192  16380 S   0.0   0.1   0:13.55 cluster+
 330797 root      20   0  713944  12180   6804 S   0.0   0.1   0:36.82 contain+
 330836 65535     20   0     972      4      0 S   0.0   0.0   0:00.39 pause
 330853 root      20   0  713688  12204   6808 S   0.0   0.1   2:25.89 contain+
 330906 65535     20   0     972      4      0 S   0.0   0.0   0:00.38 pause
 330965 root      20   0  713944  13432   7816 S   0.0   0.1   2:24.84 contain+
 330971 chronos   20   0  135248  40288  22604 S   0.0   0.2   0:24.10 event-e+
 330979 chronos   20   0  715856  18256  10188 S   0.0   0.1   1:20.99 proxy-a+
 330998 65535     20   0     972      4      0 S   0.0   0.0   0:00.37 pause
 331054 chronos+  20   0  734652  31316  21484 S   0.0   0.2   0:54.07 kube-dns
 331077 root      20   0  713944  13112   7056 S   0.0   0.1   0:37.60 contain+
 331096 65532     20   0  130760  21812  17000 S   0.0   0.1   0:14.09 cluster+
 331136 65535     20   0     972      4      0 S   0.0   0.0   0:00.40 pause
 331148 chronos+  20   0  734716  32908  21484 S   0.0   0.2   0:54.43 kube-dns
 331216 chronos   20   0  134856  26604  20368 S   0.0   0.2   0:08.86 monitor
 331219 root      20   0  713944  13372   7884 S   0.0   0.1   0:37.10 contain+
 331238 chronos   20   0     972      4      0 S   0.0   0.0   0:00.39 pause
 331307 root      20   0  727464  18016  13672 S   0.0   0.1   0:04.51 dnsmasq+
 331309 root      20   0  727464  17864  13672 S   0.0   0.1   0:04.72 dnsmasq+
 331374 chronos   20   0  113644  10488   6680 S   0.0   0.1   0:07.26 404-ser+
 331406 chronos   20   0  716112  18888  10188 S   0.0   0.1   0:49.25 proxy-a+
 331420 root      20   0    2840   2112   1864 S   0.0   0.0   0:21.17 dnsmasq
 331464 root      20   0    2840   2088   1840 S   0.0   0.0   0:21.08 dnsmasq
 331499 chronos+  20   0  729652  28320  16684 S   0.0   0.2   1:00.18 sidecar
 331515 chronos+  20   0  729652  26496  16492 S   0.0   0.2   0:58.47 sidecar
 331588 nobody    20   0  745656  52808  32892 S   0.0   0.3   2:35.37 metrics+
 331601 chronos+  20   0  733976  27932  20028 S   0.0   0.2   0:09.75 monitor
 331628 chronos+  20   0  734232  27472  19836 S   0.0   0.2   0:09.50 monitor
 413036 root      20   0  713944  13688   7636 S   0.0   0.1   0:31.49 contain+
 413057 65535     20   0     972      4      0 S   0.0   0.0   0:00.00 pause
 413089 root      20   0    2272   1780   1516 S   0.0   0.0   0:01.12 manage-+
 413117 root      20   0  713944  13124   7052 S   0.0   0.1   0:30.98 contain+
 413138 65535     20   0     972      4      0 S   0.0   0.0   0:00.27 pause
 413160 root      20   0  713688  13980   8492 S   0.0   0.1   0:31.92 contain+
 413180 65535     20   0     972      4      0 S   0.0   0.0   0:00.00 pause
 413256 root      20   0  759332  53316  39648 S   0.0   0.3   0:29.00 cilium-+
 414184 root      20   0  707404   5988   3584 S   0.0   0.0   0:01.19 cilium-+
 662669 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker+
 667272 root      20   0  713944  12604   6940 S   0.0   0.1   0:08.53 contain+
 667292 65535     20   0     972      4      0 S   0.0   0.0   0:00.25 pause
 667427 root      20   0  716432  17140   9988 S   0.0   0.1   0:31.41 fortio
 667462 1337      20   0  750448  47948  33364 S   0.0   0.3   0:02.78 pilot-a+
 667484 1337      20   0  173528  53716  33680 S   0.0   0.3   2:04.36 envoy
 667925 root      20   0  713944  12832   6932 S   0.0   0.1   0:08.26 contain+
 667949 65535     20   0     972      4      0 S   0.0   0.0   0:00.29 pause
 668034 root      20   0  713944  13988   7892 S   0.0   0.1   0:08.36 contain+
 668072 65535     20   0     972      4      0 S   0.0   0.0   0:00.31 pause
 668139 root      20   0  713944  11920   7000 S   0.0   0.1   0:08.32 contain+
 668167 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 668289 root      20   0  713944  12680   6996 S   0.0   0.1   0:08.42 contain+
 668310 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 668427 root      20   0  716432  16520   9924 S   0.0   0.1   0:15.20 fortio
 668461 1337      20   0  750448  47484  33364 S   0.0   0.3   0:03.02 pilot-a+
 668520 1337      20   0  172508  53096  33860 S   0.0   0.3   1:15.79 envoy
 668578 root      20   0  716432  17120  10052 S   0.0   0.1   0:15.18 fortio
 668614 1337      20   0  750192  48612  34196 S   0.0   0.3   0:02.92 pilot-a+
 668636 1337      20   0  172508  53124  33900 S   0.0   0.3   1:15.38 envoy
 668665 root      20   0  716176  17052   9860 S   0.0   0.1   0:15.00 fortio
 668709 1337      20   0  750448  48824  34580 S   0.0   0.3   0:02.87 pilot-a+
 668731 1337      20   0  172508  53496  34008 S   0.0   0.3   1:15.25 envoy
 668758 root      20   0  716432  16744   9924 S   0.0   0.1   0:15.20 fortio
 668798 1337      20   0  750448  48224  33812 S   0.0   0.3   0:02.93 pilot-a+
 668821 1337      20   0  172504  53132  33912 S   0.0   0.3   1:15.32 envoy
 669287 root      20   0  713944  12572   7056 S   0.0   0.1   0:08.13 contain+
 669310 65535     20   0     972      4      0 S   0.0   0.0   0:00.29 pause
 669331 root      20   0  714200  12384   6992 S   0.0   0.1   0:08.09 contain+
 669352 65535     20   0     972      4      0 S   0.0   0.0   0:00.31 pause
 669556 root      20   0  713944  12280   6876 S   0.0   0.1   0:08.11 contain+
 669579 65535     20   0     972      4      0 S   0.0   0.0   0:00.30 pause
 669603 root      20   0  713944  12920   7056 S   0.0   0.1   0:08.10 contain+
 669622 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 669719 root      20   0  716432  17008   9924 S   0.0   0.1   0:10.92 fortio
 669800 1337      20   0  750448  50264  34964 S   0.0   0.3   0:03.30 pilot-a+
 669885 1337      20   0  172508  53116  33880 S   0.0   0.3   0:58.53 envoy
 669927 root      20   0  716432  17084   9924 S   0.0   0.1   0:11.10 fortio
 669936 root      20   0  713688  13212   7176 S   0.0   0.1   0:08.35 contain+
 669961 65535     20   0     972      4      0 S   0.0   0.0   0:00.35 pause
 670009 1337      20   0  750448  48080  33940 S   0.0   0.3   0:02.81 pilot-a+
 670048 1337      20   0  172504  53164  33944 S   0.0   0.3   0:57.90 envoy
 670088 root      20   0  716432  17228   9860 S   0.0   0.1   0:10.83 fortio
 670163 1337      20   0  750192  49052  34580 S   0.0   0.3   0:02.88 pilot-a+
 670207 1337      20   0  172504  53068  33836 S   0.0   0.3   0:58.22 envoy
 670233 root      20   0  716432  17228   9988 S   0.0   0.1   0:10.99 fortio
 670269 1337      20   0  750192  48204  34004 S   0.0   0.3   0:02.82 pilot-a+
 670332 root      20   0  716432  16832   9988 S   0.0   0.1   0:10.86 fortio
 670369 1337      20   0  750448  48060  34132 S   0.0   0.3   0:02.78 pilot-a+
 670390 1337      20   0  172504  52660  33680 S   0.0   0.3   0:58.64 envoy
 670919 root      20   0  713944  13252   7180 S   0.0   0.1   0:08.28 contain+
 670943 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 670966 root      20   0  713944  12596   6868 S   0.0   0.1   0:08.14 contain+
 670992 65535     20   0     972      4      0 S   0.0   0.0   0:00.35 pause
 671026 root      20   0  714200  13196   6864 S   0.0   0.1   0:08.21 contain+
 671058 65535     20   0     972      4      0 S   0.0   0.0   0:00.36 pause
 671329 root      20   0  713688  13484   7824 S   0.0   0.1   0:08.13 contain+
 671353 65535     20   0     972      4      0 S   0.0   0.0   0:00.36 pause
 671383 root      20   0  713944  13040   7180 S   0.0   0.1   0:08.13 contain+
 671416 root      20   0  716432  16804   9924 S   0.0   0.1   0:08.76 fortio
 671417 65535     20   0     972      4      0 S   0.0   0.0   0:00.36 pause
 671476 1337      20   0  750448  48280  33876 S   0.0   0.3   0:02.82 pilot-a+
 671523 1337      20   0  172508  52976  34012 S   0.0   0.3   0:48.67 envoy
 671703 root      20   0  716176  17120   9924 S   0.0   0.1   0:08.75 fortio
 671740 1337      20   0  750192  48988  34516 S   0.0   0.3   0:02.73 pilot-a+
 671761 1337      20   0  172504  53148  33920 S   0.0   0.3   0:48.96 envoy
 671792 root      20   0  716432  17344  10052 S   0.0   0.1   0:08.78 fortio
 671829 1337      20   0  750448  49028  34004 S   0.0   0.3   0:02.66 pilot-a+
 671850 1337      20   0  172504  53068  33828 S   0.0   0.3   0:49.30 envoy
 671880 root      20   0  716176  16908   9988 S   0.0   0.1   0:08.67 fortio
 671916 1337      20   0  750448  48700  34384 S   0.0   0.3   0:03.05 pilot-a+
 671937 1337      20   0  172504  52860  33892 S   0.0   0.3   0:49.40 envoy
 671963 root      20   0  716176  17276  10052 S   0.0   0.1   0:08.75 fortio
 671998 1337      20   0  750448  48316  33748 S   0.0   0.3   0:02.88 pilot-a+
 672021 1337      20   0  171484  52064  33608 S   0.0   0.3   0:48.96 envoy
 672535 root      20   0  713688  14336   7952 S   0.0   0.1   0:08.22 contain+
 672573 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 672595 root      20   0  713944  12964   7120 S   0.0   0.1   0:08.11 contain+
 672617 65535     20   0     972      4      0 S   0.0   0.0   0:00.37 pause
 672674 root      20   0  713944  12232   6872 S   0.0   0.1   0:08.14 contain+
 672721 65535     20   0     972      4      0 S   0.0   0.0   0:00.37 pause
 672851 root      20   0  713944  13024   7504 S   0.0   0.1   0:08.21 contain+
 672884 65535     20   0     972      4      0 S   0.0   0.0   0:00.37 pause
 672983 root      20   0  713688  12572   7116 S   0.0   0.1   0:07.99 contain+
 673003 65535     20   0     972      4      0 S   0.0   0.0   0:00.35 pause
 673051 root      20   0  716176  16924   9924 S   0.0   0.1   0:07.33 fortio
 673115 1337      20   0  750448  47488  33300 S   0.0   0.3   0:02.83 pilot-a+
 673320 root      20   0  716176  16904   9924 S   0.0   0.1   0:07.36 fortio
 673356 1337      20   0  750448  48616  34580 S   0.0   0.3   0:02.92 pilot-a+
 673378 1337      20   0  171480  52844  33884 S   0.0   0.3   0:43.62 envoy
 673404 root      20   0  716176  16624   9924 S   0.0   0.1   0:07.23 fortio
 673440 1337      20   0  750448  47764  33748 S   0.0   0.3   0:02.88 pilot-a+
 673493 root      20   0  716432  16944   9860 S   0.0   0.1   0:07.30 fortio
 673528 1337      20   0  750448  48496  34452 S   0.0   0.3   0:02.69 pilot-a+
 673554 1337      20   0  172504  52332  33612 S   0.0   0.3   0:43.29 envoy
 673582 root      20   0  716432  17024  10116 S   0.0   0.1   0:07.22 fortio
 673627 1337      20   0  750192  49796  34900 S   0.0   0.3   0:02.69 pilot-a+
 673648 1337      20   0  172504  52420  33700 S   0.0   0.3   0:42.43 envoy
 674140 root      20   0  713944  14040   7744 S   0.0   0.1   0:07.88 contain+
 674179 65535     20   0     972      4      0 S   0.0   0.0   0:00.31 pause
 674219 root      20   0  713944  13648   7992 S   0.0   0.1   0:07.89 contain+
 674253 65535     20   0     972      4      0 S   0.0   0.0   0:00.38 pause
 674294 root      20   0  713944  12212   6996 S   0.0   0.1   0:08.04 contain+
 674325 65535     20   0     972      4      0 S   0.0   0.0   0:00.38 pause
 674391 root      20   0  713944  13524   7756 S   0.0   0.1   0:07.82 contain+
 674420 65535     20   0     972      4      0 S   0.0   0.0   0:00.39 pause
 674541 root      20   0  713944  13172   7056 S   0.0   0.1   0:08.01 contain+
 674584 65535     20   0     972      4      0 S   0.0   0.0   0:00.37 pause
 674637 root      20   0  716432  17172  10052 S   0.0   0.1   0:06.19 fortio
 674703 1337      20   0  750448  49016  34580 S   0.0   0.3   0:02.71 pilot-a+
 674910 root      20   0  716176  17032   9988 S   0.0   0.1   0:06.23 fortio
 674948 1337      20   0  750448  48440  34260 S   0.0   0.3   0:02.61 pilot-a+
 674973 1337      20   0  172504  53192  33960 S   0.0   0.3   0:37.86 envoy
 675000 root      20   0  716176  17256  10052 S   0.0   0.1   0:06.13 fortio
 675056 1337      20   0  750448  48856  34452 S   0.0   0.3   0:02.70 pilot-a+
 675077 1337      20   0  172504  52960  34000 S   0.0   0.3   0:37.44 envoy
 675100 root      20   0  716176  16924   9924 S   0.0   0.1   0:06.20 fortio
 675141 1337      20   0  750448  47812  33704 S   0.0   0.3   0:02.72 pilot-a+
 675164 1337      20   0  171480  52416  33984 S   0.0   0.3   0:38.09 envoy
 675191 root      20   0  716176  16832   9924 S   0.0   0.1   0:06.20 fortio
 675231 1337      20   0  750704  49060  34516 S   0.0   0.3   0:02.69 pilot-a+
 675254 1337      20   0  172508  52400  33680 S   0.0   0.3   0:37.87 envoy
 675703 root      20   0  713944  12632   6932 S   0.0   0.1   0:08.05 contain+
 675739 65535     20   0     972      4      0 S   0.0   0.0   0:00.29 pause
 675793 root      20   0  713944  12968   7680 S   0.0   0.1   0:07.88 contain+
 675821 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 675933 root      20   0  713688  12472   6996 S   0.0   0.1   0:07.70 contain+
 675963 65535     20   0     972      4      0 S   0.0   0.0   0:00.33 pause
 676071 root      20   0  713944  13308   7172 S   0.0   0.1   0:07.94 contain+
 676091 65535     20   0     972      4      0 S   0.0   0.0   0:00.31 pause
 676281 root      20   0  716432  17116   9988 S   0.0   0.1   0:05.37 fortio
 676317 1337      20   0  750448  48640  34260 S   0.0   0.3   0:02.62 pilot-a+
 676338 1337      20   0  171484  52512  33808 S   0.0   0.3   0:34.44 envoy
 676371 root      20   0  716432  16812   9924 S   0.0   0.1   0:05.33 fortio
 676408 1337      20   0  750192  48568  33940 S   0.0   0.3   0:02.86 pilot-a+
 676429 1337      20   0  172508  53184  33956 S   0.0   0.3   0:34.23 envoy
 676453 root      20   0  716432  16408   9732 S   0.0   0.1   0:05.33 fortio
 676497 1337      20   0  750448  49232  34964 S   0.0   0.3   0:02.56 pilot-a+
 676519 1337      20   0  171480  52292  33844 S   0.0   0.3   0:34.63 envoy
 676550 root      20   0  716176  17116   9924 S   0.0   0.1   0:05.25 fortio
 676585 1337      20   0  750448  49300  34772 S   0.0   0.3   0:02.58 pilot-a+
 676608 1337      20   0  172504  52476  33772 S   0.0   0.3   0:34.19 envoy
 682244 root      20   0       0      0      0 I   0.0   0.0   0:01.33 kworker+
 703920 root      20   0       0      0      0 I   0.0   0.0   0:00.39 kworker+
 704124 root      20   0       0      0      0 I   0.0   0.0   0:00.38 kworker+
 707003 root      20   0       0      0      0 I   0.0   0.0   0:00.28 kworker+
 707607 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 709966 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 710014 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker+
 710116 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 711778 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 712260 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
 713040 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker+
 713451 afarwick  20   0    5184   1204   1044 S   0.0   0.0   0:00.00 bash
 713452 afarwick  20   0    5432   2660   2156 R   0.0   0.0   0:00.54 top
 713526 root      20   0    1580      8      0 S   0.0   0.0   0:00.00 sleep
 713529 root      20   0    5384   1020    864 S   0.0   0.0   0:00.00 sleep
 713561 root      20   0    5384   1016    864 S   0.0   0.0   0:00.00 sleep

top - 09:38:07 up 1 day, 12:24,  0 users,  load average: 15.24, 4.21, 1.84
Tasks: 306 total,   1 running, 305 sleeping,   0 stopped,   0 zombie
%Cpu(s):  6.5 us,  4.5 sy,  0.0 ni, 88.6 id,  0.0 wa,  0.0 hi,  0.5 si,  0.0 st
MiB Mem :  16009.2 total,  10091.2 free,   2547.0 used,   3371.0 buff/cache
MiB Swap:      0.0 total,      0.0 free,      0.0 used.  13321.1 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
 204702 root      20   0 2893292 160856  72764 S   7.8   1.0  90:12.19 the-kub+
 674219 root      20   0  713944  13648   7992 S   3.9   0.1   0:07.91 contain+
 204799 root      20   0 3000228 112204  25852 S   2.0   0.7  21:22.79 contain+
 330706 root      20   0  713688  12304   6800 S   2.0   0.1   1:11.54 contain+
 330965 root      20   0  713944  13432   7816 S   2.0   0.1   2:24.85 contain+
 331765 root      20   0  129820  35856  17080 S   2.0   0.2  34:51.89 pod_nan+
 413463 root      20   0  853308 128668  55868 S   2.0   0.8  23:24.50 cilium-+
 667272 root      20   0  713944  12604   6940 S   2.0   0.1   0:08.54 contain+
 667484 1337      20   0  173528  53716  33680 S   2.0   0.3   2:04.37 envoy
 668139 root      20   0  713944  11920   7000 S   2.0   0.1   0:08.33 contain+
 668636 1337      20   0  172508  53124  33900 S   2.0   0.3   1:15.39 envoy
 669603 root      20   0  713944  12920   7056 S   2.0   0.1   0:08.11 contain+
